Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x7a01 at PC: 0x45a
Executing opcode: 0x6d05 at PC: 0x45c
Executing opcode: 0x2280 at PC: 0x45e
Executing opcode: 0xa55b at PC: 0x280
Executing opcode: 0x8ed0 at PC: 0x282
Executing opcode: 0x8eee at PC: 0x284
Executing opcode: 0x8eee at PC: 0x286
Executing opcode: 0xfe1e at PC: 0x288
Executing opcode: 0xdab4 at PC: 0x28a
Executing opcode: 0x7a05 at PC: 0x28c
Executing opcode: 0xee at PC: 0x28e
Executing opcode: 0x6f5f at PC: 0x460
Executing opcode: 0x8f15 at PC: 0x462
Executing opcode: 0x84f0 at PC: 0x464
Executing opcode: 0x635f at PC: 0x466
Executing opcode: 0x6f64 at PC: 0x468
Executing opcode: 0x83f5 at PC: 0x46a
Executing opcode: 0x6faa at PC: 0x46c
Executing opcode: 0x625f at PC: 0x46e
Executing opcode: 0x8215 at PC: 0x470
Executing opcode: 0x8ef0 at PC: 0x472
Executing opcode: 0x6cfb at PC: 0x474
Executing opcode: 0x2290 at PC: 0x476
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0xa555 at PC: 0x294
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x82e0 at PC: 0x478
Executing opcode: 0x6c00 at PC: 0x47a
Executing opcode: 0x2290 at PC: 0x47c
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0xa555 at PC: 0x294
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x8230 at PC: 0x47e
Executing opcode: 0x6cfb at PC: 0x480
Executing opcode: 0x2290 at PC: 0x482
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x8240 at PC: 0x484
Executing opcode: 0x6c00 at PC: 0x486
Executing opcode: 0x2290 at PC: 0x488
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x7b05 at PC: 0x48a
Executing opcode: 0x6a00 at PC: 0x48c
Executing opcode: 0x6d06 at PC: 0x48e
Executing opcode: 0x2280 at PC: 0x490
Executing opcode: 0xa55b at PC: 0x280
Executing opcode: 0x8ed0 at PC: 0x282
Executing opcode: 0x8eee at PC: 0x284
Executing opcode: 0x8eee at PC: 0x286
Executing opcode: 0xfe1e at PC: 0x288
Executing opcode: 0xdab4 at PC: 0x28a
Executing opcode: 0x7a05 at PC: 0x28c
Executing opcode: 0xee at PC: 0x28e
Executing opcode: 0x6f3d at PC: 0x492
Executing opcode: 0x8ff6 at PC: 0x494
Executing opcode: 0x83f0 at PC: 0x496
Executing opcode: 0x6faa at PC: 0x498
Executing opcode: 0x623d at PC: 0x49a
Executing opcode: 0x8226 at PC: 0x49c
Executing opcode: 0x8ef0 at PC: 0x49e
Executing opcode: 0x6c1e at PC: 0x4a0
Executing opcode: 0x2290 at PC: 0x4a2
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0xa555 at PC: 0x294
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x82e0 at PC: 0x4a4
Executing opcode: 0x6c01 at PC: 0x4a6
Executing opcode: 0x2290 at PC: 0x4a8
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0xa555 at PC: 0x294
Executing opcode: 0x7b01 at PC: 0x296
Executing opcode: 0xdab3 at PC: 0x298
Executing opcode: 0x7a04 at PC: 0x29a
Executing opcode: 0x7bff at PC: 0x29c
Executing opcode: 0xee at PC: 0x29e
Executing opcode: 0x8230 at PC: 0x4aa
Executing opcode: 0x6c01 at PC: 0x4ac
Executing opcode: 0x2290 at PC: 0x4ae
Executing opcode: 0xa558 at PC: 0x290
Executing opcode: 0x92c0 at PC: 0x292
Executing opcode: 0x7b01 at PC: 0x296
